sensorID,Type,Location,Event,Time,Day
S-02,Sonar,sada,ERROR,10:20:53,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:20:55,15/05/22
S-04,Sonar,desktop 4,ERROR,10:20:56,15/05/22
S-05,Sonar,sada,ERROR,10:20:57,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:21:11,15/05/22
S-02,Sonar,sada,ERROR,10:21:12,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:21:13,15/05/22
S-04,Sonar,desktop 4,ERROR,10:21:15,15/05/22
S-05,Sonar,sada,ERROR,10:21:16,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:21:41,15/05/22
S-02,Sonar,sada,ERROR,10:21:42,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:21:43,15/05/22
S-04,Sonar,desktop 4,ERROR,10:21:45,15/05/22
S-05,Sonar,sada,ERROR,10:21:46,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:21:59,15/05/22
S-02,Sonar,sada,ERROR,10:22:01,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:22:02,15/05/22
S-04,Sonar,desktop 4,ERROR,10:22:03,15/05/22
S-05,Sonar,sada,ERROR,10:22:04,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:22:18,15/05/22
S-02,Sonar,sada,ERROR,10:22:19,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:22:20,15/05/22
S-04,Sonar,desktop 4,ERROR,10:22:21,15/05/22
S-05,Sonar,sada,ERROR,10:22:23,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:22:37,15/05/22
S-02,Sonar,sada,ERROR,10:22:38,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:22:39,15/05/22
S-04,Sonar,desktop 4,ERROR,10:22:40,15/05/22
S-05,Sonar,sada,ERROR,10:22:41,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:22:55,15/05/22
S-02,Sonar,sada,ERROR,10:22:56,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:22:57,15/05/22
S-04,Sonar,desktop 4,ERROR,10:23:08,15/05/22
S-05,Sonar,sada,ERROR,10:23:11,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:23:24,15/05/22
S-02,Sonar,sada,ERROR,10:23:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:23:27,15/05/22
S-04,Sonar,desktop 4,ERROR,10:23:28,15/05/22
S-05,Sonar,sada,ERROR,10:23:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:23:42,15/05/22
S-02,Sonar,sada,ERROR,10:23:44,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:23:45,15/05/22
S-04,Sonar,desktop 4,ERROR,10:23:46,15/05/22
S-05,Sonar,sada,ERROR,10:23:47,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:24:01,15/05/22
S-02,Sonar,sada,ERROR,10:24:02,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:24:03,15/05/22
S-04,Sonar,desktop 4,ERROR,10:24:05,15/05/22
S-05,Sonar,sada,ERROR,10:24:06,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:24:20,15/05/22
S-02,Sonar,sada,ERROR,10:24:21,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:24:22,15/05/22
S-04,Sonar,desktop 4,ERROR,10:24:23,15/05/22
S-05,Sonar,sada,ERROR,10:24:25,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:24:38,15/05/22
S-02,Sonar,sada,ERROR,10:24:39,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:24:50,15/05/22
S-04,Sonar,desktop 4,ERROR,10:24:53,15/05/22
S-05,Sonar,sada,ERROR,10:24:54,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:25:08,15/05/22
S-02,Sonar,sada,ERROR,10:25:09,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:25:10,15/05/22
S-04,Sonar,desktop 4,ERROR,10:25:12,15/05/22
S-05,Sonar,sada,ERROR,10:25:14,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:25:27,15/05/22
S-02,Sonar,sada,ERROR,10:25:29,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:25:30,15/05/22
S-04,Sonar,desktop 4,ERROR,10:25:31,15/05/22
S-05,Sonar,sada,ERROR,10:25:32,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:25:46,15/05/22
S-02,Sonar,sada,ERROR,10:25:47,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:25:49,15/05/22
S-04,Sonar,desktop 4,ERROR,10:25:50,15/05/22
S-05,Sonar,sada,ERROR,10:25:51,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:26:05,15/05/22
S-02,Sonar,sada,ERROR,10:26:06,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:26:07,15/05/22
S-04,Sonar,desktop 4,ERROR,10:26:08,15/05/22
S-05,Sonar,sada,ERROR,10:26:10,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:26:23,15/05/22
S-02,Sonar,sada,ERROR,10:26:34,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:26:37,15/05/22
S-04,Sonar,desktop 4,ERROR,10:26:38,15/05/22
S-05,Sonar,sada,ERROR,10:26:39,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:26:53,15/05/22
S-02,Sonar,sada,ERROR,10:26:54,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:26:55,15/05/22
S-04,Sonar,desktop 4,ERROR,10:26:57,15/05/22
S-05,Sonar,sada,ERROR,10:26:58,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:27:11,15/05/22
S-02,Sonar,sada,ERROR,10:27:13,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:27:14,15/05/22
S-04,Sonar,desktop 4,ERROR,10:27:15,15/05/22
S-05,Sonar,sada,ERROR,10:27:16,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:27:30,15/05/22
S-02,Sonar,sada,ERROR,10:27:31,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:27:32,15/05/22
S-04,Sonar,desktop 4,ERROR,10:27:34,15/05/22
S-05,Sonar,sada,ERROR,10:27:35,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:27:48,15/05/22
S-02,Sonar,sada,ERROR,10:27:50,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:27:51,15/05/22
S-04,Sonar,desktop 4,ERROR,10:27:52,15/05/22
S-05,Sonar,sada,ERROR,10:27:54,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:28:17,15/05/22
S-02,Sonar,sada,ERROR,10:28:20,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:28:21,15/05/22
S-04,Sonar,desktop 4,ERROR,10:28:22,15/05/22
S-05,Sonar,sada,ERROR,10:28:23,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:28:37,15/05/22
S-02,Sonar,sada,ERROR,10:28:38,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:28:39,15/05/22
S-04,Sonar,desktop 4,ERROR,10:28:40,15/05/22
S-05,Sonar,sada,ERROR,10:28:42,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:28:55,15/05/22
S-02,Sonar,sada,ERROR,10:28:56,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:28:58,15/05/22
S-04,Sonar,desktop 4,ERROR,10:28:59,15/05/22
S-05,Sonar,sada,ERROR,10:29:00,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:29:14,15/05/22
S-02,Sonar,sada,ERROR,10:29:15,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:29:16,15/05/22
S-04,Sonar,desktop 4,ERROR,10:29:18,15/05/22
S-05,Sonar,sada,ERROR,10:29:19,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:29:32,15/05/22
S-02,Sonar,sada,ERROR,10:29:33,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:29:35,15/05/22
S-04,Sonar,desktop 4,ERROR,10:29:36,15/05/22
S-05,Sonar,sada,ERROR,10:29:37,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:30:02,15/05/22
S-02,Sonar,sada,ERROR,10:30:03,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:30:05,15/05/22
S-04,Sonar,desktop 4,ERROR,10:30:06,15/05/22
S-05,Sonar,sada,ERROR,10:30:07,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:30:20,15/05/22
S-02,Sonar,sada,ERROR,10:30:22,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:30:23,15/05/22
S-04,Sonar,desktop 4,ERROR,10:30:24,15/05/22
S-05,Sonar,sada,ERROR,10:30:25,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:30:39,15/05/22
S-02,Sonar,sada,ERROR,10:30:40,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:30:41,15/05/22
S-04,Sonar,desktop 4,ERROR,10:30:43,15/05/22
S-05,Sonar,sada,ERROR,10:30:44,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:30:57,15/05/22
S-02,Sonar,sada,ERROR,10:30:59,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:31:00,15/05/22
S-04,Sonar,desktop 4,ERROR,10:31:01,15/05/22
S-05,Sonar,sada,ERROR,10:31:03,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:31:16,15/05/22
S-02,Sonar,sada,ERROR,10:31:17,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:31:19,15/05/22
S-04,Sonar,desktop 4,ERROR,10:31:30,15/05/22
S-05,Sonar,sada,ERROR,10:31:33,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:31:46,15/05/22
S-02,Sonar,sada,ERROR,10:31:48,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:31:49,15/05/22
S-04,Sonar,desktop 4,ERROR,10:31:50,15/05/22
S-05,Sonar,sada,ERROR,10:31:52,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:32:06,15/05/22
S-02,Sonar,sada,ERROR,10:32:07,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:32:08,15/05/22
S-04,Sonar,desktop 4,ERROR,10:32:09,15/05/22
S-05,Sonar,sada,ERROR,10:32:10,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:32:24,15/05/22
S-02,Sonar,sada,ERROR,10:32:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:32:27,15/05/22
S-04,Sonar,desktop 4,ERROR,10:32:28,15/05/22
S-05,Sonar,sada,ERROR,10:32:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:32:43,15/05/22
S-02,Sonar,sada,ERROR,10:32:44,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:32:45,15/05/22
S-04,Sonar,desktop 4,ERROR,10:32:46,15/05/22
S-05,Sonar,sada,ERROR,10:32:48,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:33:01,15/05/22
S-02,Sonar,sada,ERROR,10:33:02,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:33:13,15/05/22
S-04,Sonar,desktop 4,ERROR,10:33:16,15/05/22
S-05,Sonar,sada,ERROR,10:33:17,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:33:31,15/05/22
S-02,Sonar,sada,ERROR,10:33:32,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:33:33,15/05/22
S-04,Sonar,desktop 4,ERROR,10:33:35,15/05/22
S-05,Sonar,sada,ERROR,10:33:36,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:33:49,15/05/22
S-02,Sonar,sada,ERROR,10:33:50,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:33:52,15/05/22
S-04,Sonar,desktop 4,ERROR,10:33:53,15/05/22
S-05,Sonar,sada,ERROR,10:33:54,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:34:07,15/05/22
S-02,Sonar,sada,ERROR,10:34:09,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:34:10,15/05/22
S-04,Sonar,desktop 4,ERROR,10:34:11,15/05/22
S-05,Sonar,sada,ERROR,10:34:12,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:34:26,15/05/22
S-02,Sonar,sada,ERROR,10:34:27,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:34:28,15/05/22
S-04,Sonar,desktop 4,ERROR,10:34:30,15/05/22
S-05,Sonar,sada,ERROR,10:34:31,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:34:44,15/05/22
S-02,Sonar,sada,ERROR,10:34:56,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:34:58,15/05/22
S-04,Sonar,desktop 4,ERROR,10:34:59,15/05/22
S-05,Sonar,sada,ERROR,10:35:01,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:35:14,15/05/22
S-02,Sonar,sada,ERROR,10:35:15,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:35:17,15/05/22
S-04,Sonar,desktop 4,ERROR,10:35:18,15/05/22
S-05,Sonar,sada,ERROR,10:35:19,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:35:33,15/05/22
S-02,Sonar,sada,ERROR,10:35:34,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:35:35,15/05/22
S-04,Sonar,desktop 4,ERROR,10:35:36,15/05/22
S-05,Sonar,sada,ERROR,10:35:37,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:35:51,15/05/22
S-02,Sonar,sada,ERROR,10:35:52,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:35:53,15/05/22
S-04,Sonar,desktop 4,ERROR,10:35:55,15/05/22
S-05,Sonar,sada,ERROR,10:35:56,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:36:09,15/05/22
S-02,Sonar,sada,ERROR,10:36:10,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:36:12,15/05/22
S-04,Sonar,desktop 4,ERROR,10:36:13,15/05/22
S-05,Sonar,sada,ERROR,10:36:14,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:36:37,15/05/22
S-02,Sonar,sada,ERROR,10:36:40,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:36:41,15/05/22
S-04,Sonar,desktop 4,ERROR,10:36:43,15/05/22
S-05,Sonar,sada,ERROR,10:36:44,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:36:57,15/05/22
S-02,Sonar,sada,ERROR,10:36:59,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:37:00,15/05/22
S-04,Sonar,desktop 4,ERROR,10:37:01,15/05/22
S-05,Sonar,sada,ERROR,10:37:03,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:37:16,15/05/22
S-02,Sonar,sada,ERROR,10:37:17,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:37:19,15/05/22
S-04,Sonar,desktop 4,ERROR,10:37:20,15/05/22
S-05,Sonar,sada,ERROR,10:37:21,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:37:35,15/05/22
S-02,Sonar,sada,ERROR,10:37:36,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:37:38,15/05/22
S-04,Sonar,desktop 4,ERROR,10:37:39,15/05/22
S-05,Sonar,sada,ERROR,10:37:40,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:37:54,15/05/22
S-02,Sonar,sada,ERROR,10:37:55,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:37:56,15/05/22
S-04,Sonar,desktop 4,ERROR,10:37:58,15/05/22
S-05,Sonar,sada,ERROR,10:37:59,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:38:24,15/05/22
S-02,Sonar,sada,ERROR,10:38:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:38:26,15/05/22
S-04,Sonar,desktop 4,ERROR,10:38:28,15/05/22
S-05,Sonar,sada,ERROR,10:38:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:38:43,15/05/22
S-02,Sonar,sada,ERROR,10:38:44,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:38:45,15/05/22
S-04,Sonar,desktop 4,ERROR,10:38:47,15/05/22
S-05,Sonar,sada,ERROR,10:38:48,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:39:02,15/05/22
S-02,Sonar,sada,ERROR,10:39:03,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:39:04,15/05/22
S-04,Sonar,desktop 4,ERROR,10:39:05,15/05/22
S-05,Sonar,sada,ERROR,10:39:06,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:39:20,15/05/22
S-02,Sonar,sada,ERROR,10:39:21,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:39:22,15/05/22
S-04,Sonar,desktop 4,ERROR,10:39:24,15/05/22
S-05,Sonar,sada,ERROR,10:39:25,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:39:39,15/05/22
S-02,Sonar,sada,ERROR,10:39:40,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:39:41,15/05/22
S-04,Sonar,desktop 4,ERROR,10:39:52,15/05/22
S-05,Sonar,sada,ERROR,10:39:55,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:40:09,15/05/22
S-02,Sonar,sada,ERROR,10:40:10,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:40:11,15/05/22
S-04,Sonar,desktop 4,ERROR,10:40:12,15/05/22
S-05,Sonar,sada,ERROR,10:40:14,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:40:28,15/05/22
S-02,Sonar,sada,ERROR,10:40:29,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:40:30,15/05/22
S-04,Sonar,desktop 4,ERROR,10:40:31,15/05/22
S-05,Sonar,sada,ERROR,10:40:33,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:40:46,15/05/22
S-02,Sonar,sada,ERROR,10:40:47,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:40:49,15/05/22
S-04,Sonar,desktop 4,ERROR,10:40:50,15/05/22
S-05,Sonar,sada,ERROR,10:40:51,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:41:05,15/05/22
S-02,Sonar,sada,ERROR,10:41:06,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:41:07,15/05/22
S-04,Sonar,desktop 4,ERROR,10:41:09,15/05/22
S-05,Sonar,sada,ERROR,10:41:10,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:41:24,15/05/22
S-02,Sonar,sada,ERROR,10:41:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:41:36,15/05/22
S-04,Sonar,desktop 4,ERROR,10:41:39,15/05/22
S-05,Sonar,sada,ERROR,10:41:40,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:41:53,15/05/22
S-02,Sonar,sada,ERROR,10:41:55,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:41:55,15/05/22
S-04,Sonar,desktop 4,ERROR,10:41:57,15/05/22
S-05,Sonar,sada,ERROR,10:41:58,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:42:11,15/05/22
S-02,Sonar,sada,ERROR,10:42:13,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:42:14,15/05/22
S-04,Sonar,desktop 4,ERROR,10:42:15,15/05/22
S-05,Sonar,sada,ERROR,10:42:16,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:42:30,15/05/22
S-02,Sonar,sada,ERROR,10:42:31,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:42:32,15/05/22
S-04,Sonar,desktop 4,ERROR,10:42:34,15/05/22
S-05,Sonar,sada,ERROR,10:42:35,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:42:49,15/05/22
S-02,Sonar,sada,ERROR,10:42:50,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:42:51,15/05/22
S-04,Sonar,desktop 4,ERROR,10:42:53,15/05/22
S-05,Sonar,sada,ERROR,10:42:54,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:43:07,15/05/22
S-02,Sonar,sada,ERROR,10:43:19,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:43:21,15/05/22
S-04,Sonar,desktop 4,ERROR,10:43:23,15/05/22
S-05,Sonar,sada,ERROR,10:43:24,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:43:37,15/05/22
S-02,Sonar,sada,ERROR,10:43:38,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:43:39,15/05/22
S-04,Sonar,desktop 4,ERROR,10:43:41,15/05/22
S-05,Sonar,sada,ERROR,10:43:42,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:43:56,15/05/22
S-02,Sonar,sada,ERROR,10:43:57,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:43:58,15/05/22
S-04,Sonar,desktop 4,ERROR,10:43:59,15/05/22
S-05,Sonar,sada,ERROR,10:44:01,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:44:14,15/05/22
S-02,Sonar,sada,ERROR,10:44:15,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:44:17,15/05/22
S-04,Sonar,desktop 4,ERROR,10:44:18,15/05/22
S-05,Sonar,sada,ERROR,10:44:19,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:44:32,15/05/22
S-02,Sonar,sada,ERROR,10:44:33,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:44:34,15/05/22
S-04,Sonar,desktop 4,ERROR,10:44:36,15/05/22
S-05,Sonar,sada,ERROR,10:44:37,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:45:00,15/05/22
S-02,Sonar,sada,ERROR,10:45:03,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:45:04,15/05/22
S-04,Sonar,desktop 4,ERROR,10:45:05,15/05/22
S-05,Sonar,sada,ERROR,10:45:06,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:45:20,15/05/22
S-02,Sonar,sada,ERROR,10:45:21,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:45:22,15/05/22
S-04,Sonar,desktop 4,ERROR,10:45:23,15/05/22
S-05,Sonar,sada,ERROR,10:45:24,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:45:38,15/05/22
S-02,Sonar,sada,ERROR,10:45:39,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:45:40,15/05/22
S-04,Sonar,desktop 4,ERROR,10:45:42,15/05/22
S-05,Sonar,sada,ERROR,10:45:43,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:45:56,15/05/22
S-02,Sonar,sada,ERROR,10:45:58,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:45:59,15/05/22
S-04,Sonar,desktop 4,ERROR,10:46:00,15/05/22
S-05,Sonar,sada,ERROR,10:46:01,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:46:15,15/05/22
S-02,Sonar,sada,ERROR,10:46:16,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:46:17,15/05/22
S-04,Sonar,desktop 4,ERROR,10:46:18,15/05/22
S-05,Sonar,sada,ERROR,10:46:20,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:46:44,15/05/22
S-02,Sonar,sada,ERROR,10:46:45,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:46:46,15/05/22
S-04,Sonar,desktop 4,ERROR,10:46:48,15/05/22
S-05,Sonar,sada,ERROR,10:46:49,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:47:03,15/05/22
S-02,Sonar,sada,ERROR,10:47:04,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:47:05,15/05/22
S-04,Sonar,desktop 4,ERROR,10:47:06,15/05/22
S-05,Sonar,sada,ERROR,10:47:07,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:47:21,15/05/22
S-02,Sonar,sada,ERROR,10:47:22,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:47:23,15/05/22
S-04,Sonar,desktop 4,ERROR,10:47:25,15/05/22
S-05,Sonar,sada,ERROR,10:47:26,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:47:40,15/05/22
S-02,Sonar,sada,ERROR,10:47:41,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:47:42,15/05/22
S-04,Sonar,desktop 4,ERROR,10:47:43,15/05/22
S-05,Sonar,sada,ERROR,10:47:44,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:47:58,15/05/22
S-02,Sonar,sada,ERROR,10:47:59,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:48:00,15/05/22
S-04,Sonar,desktop 4,ERROR,10:48:12,15/05/22
S-05,Sonar,sada,ERROR,10:48:14,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:48:28,15/05/22
S-02,Sonar,sada,ERROR,10:48:29,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:48:31,15/05/22
S-04,Sonar,desktop 4,ERROR,10:48:32,15/05/22
S-05,Sonar,sada,ERROR,10:48:33,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:48:47,15/05/22
S-02,Sonar,sada,ERROR,10:48:48,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:48:49,15/05/22
S-04,Sonar,desktop 4,ERROR,10:48:50,15/05/22
S-05,Sonar,sada,ERROR,10:48:51,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:49:05,15/05/22
S-02,Sonar,sada,ERROR,10:49:06,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:49:07,15/05/22
S-04,Sonar,desktop 4,ERROR,10:49:09,15/05/22
S-05,Sonar,sada,ERROR,10:49:10,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:49:23,15/05/22
S-02,Sonar,sada,ERROR,10:49:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:49:26,15/05/22
S-04,Sonar,desktop 4,ERROR,10:49:27,15/05/22
S-05,Sonar,sada,ERROR,10:49:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:49:42,15/05/22
S-02,Sonar,sada,ERROR,10:49:43,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:49:54,15/05/22
S-04,Sonar,desktop 4,ERROR,10:49:57,15/05/22
S-05,Sonar,sada,ERROR,10:49:58,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:50:12,15/05/22
S-02,Sonar,sada,ERROR,10:50:13,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:50:14,15/05/22
S-04,Sonar,desktop 4,ERROR,10:50:16,15/05/22
S-05,Sonar,sada,ERROR,10:50:17,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:50:30,15/05/22
S-02,Sonar,sada,ERROR,10:50:31,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:50:32,15/05/22
S-04,Sonar,desktop 4,ERROR,10:50:33,15/05/22
S-05,Sonar,sada,ERROR,10:50:35,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:50:48,15/05/22
S-02,Sonar,sada,ERROR,10:50:50,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:50:51,15/05/22
S-04,Sonar,desktop 4,ERROR,10:50:52,15/05/22
S-05,Sonar,sada,ERROR,10:50:53,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:51:07,15/05/22
S-02,Sonar,sada,ERROR,10:51:08,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:51:09,15/05/22
S-04,Sonar,desktop 4,ERROR,10:51:10,15/05/22
S-05,Sonar,sada,ERROR,10:51:12,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:51:25,15/05/22
S-02,Sonar,sada,ERROR,10:51:36,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:51:39,15/05/22
S-04,Sonar,desktop 4,ERROR,10:51:40,15/05/22
S-05,Sonar,sada,ERROR,10:51:41,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:51:55,15/05/22
S-02,Sonar,sada,ERROR,10:51:56,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:51:57,15/05/22
S-04,Sonar,desktop 4,ERROR,10:51:58,15/05/22
